colour	x	key	showSelectedlegendcolour	PANEL	group
#FF0000	0.361809045226131	pred	prediction	6	1095
#FF0000	0.386934673366834	pred	prediction	6	1096
#FF0000	0.412060301507538	pred	prediction	6	1097
#FF0000	0.437185929648241	pred	prediction	6	1098
#FF0000	0.462311557788945	pred	prediction	6	1099
#FF0000	0.487437185929648	pred	prediction	6	1100
#FF0000	0.512562814070352	pred	prediction	6	1101
#FF0000	0.537688442211055	pred	prediction	6	1102
#FF0000	0.562814070351759	pred	prediction	6	1103
#FF0000	0.587939698492463	pred	prediction	6	1104
#FF0000	0.613065326633166	pred	prediction	6	1105
#FF0000	0.63819095477387	pred	prediction	6	1106
#FF0000	0.663316582914573	pred	prediction	6	1107
#FF0000	0.688442211055277	pred	prediction	6	1108
#FF0000	0.71356783919598	pred	prediction	6	1109
#FF0000	0.738693467336684	pred	prediction	6	1110
#FF0000	0.763819095477387	pred	prediction	6	1111
#FF0000	0.788944723618091	pred	prediction	6	1112
#FF0000	0.814070351758794	pred	prediction	6	1113
#FF0000	0.839195979899498	pred	prediction	6	1114
#FF0000	0.864321608040201	pred	prediction	6	1115
#FF0000	0.889447236180905	pred	prediction	6	1116
#FF0000	0.914572864321608	pred	prediction	6	1117
#FF0000	0.939698492462312	pred	prediction	6	1118
#FF0000	0.964824120603015	pred	prediction	6	1119
#FF0000	0.989949748743719	pred	prediction	6	1120
#FF0000	1.01507537688442	pred	prediction	6	1121
#FF0000	1.04020100502513	pred	prediction	6	1122
#FF0000	1.06532663316583	pred	prediction	6	1123
#FF0000	1.09045226130653	pred	prediction	6	1124
#FF0000	1.11557788944724	pred	prediction	6	1125
#FF0000	1.14070351758794	pred	prediction	6	1126
#FF0000	1.16582914572864	pred	prediction	6	1127
#FF0000	1.19095477386935	pred	prediction	6	1128
#FF0000	1.21608040201005	pred	prediction	6	1129
#FF0000	1.24120603015075	pred	prediction	6	1130
#FF0000	1.26633165829146	pred	prediction	6	1131
#FF0000	1.29145728643216	pred	prediction	6	1132
#FF0000	1.31658291457286	pred	prediction	6	1133
#FF0000	1.34170854271357	pred	prediction	6	1134
#FF0000	1.36683417085427	pred	prediction	6	1135
#FF0000	1.39195979899498	pred	prediction	6	1136
#FF0000	1.41708542713568	pred	prediction	6	1137
#FF0000	1.44221105527638	pred	prediction	6	1138
#FF0000	1.46733668341709	pred	prediction	6	1139
#FF0000	1.49246231155779	pred	prediction	6	1140
#FF0000	1.51758793969849	pred	prediction	6	1141
#FF0000	1.5427135678392	pred	prediction	6	1142
#FF0000	1.5678391959799	pred	prediction	6	1143
#FF0000	1.5929648241206	pred	prediction	6	1144
#FF0000	1.61809045226131	pred	prediction	6	1145
#FF0000	1.64321608040201	pred	prediction	6	1146
#FF0000	1.66834170854271	pred	prediction	6	1147
#FF0000	1.69346733668342	pred	prediction	6	1148
#FF0000	1.71859296482412	pred	prediction	6	1149
#FF0000	1.74371859296482	pred	prediction	6	1150
#FF0000	1.76884422110553	pred	prediction	6	1151
#FF0000	1.79396984924623	pred	prediction	6	1152
#FF0000	1.81909547738693	pred	prediction	6	1153
#FF0000	1.84422110552764	pred	prediction	6	1154
#FF0000	1.86934673366834	pred	prediction	6	1155
#FF0000	1.89447236180905	pred	prediction	6	1156
#FF0000	1.91959798994975	pred	prediction	6	1157
#FF0000	1.94472361809045	pred	prediction	6	1158
#FF0000	1.96984924623116	pred	prediction	6	1159
#FF0000	1.99497487437186	pred	prediction	6	1160
#FF0000	2.02010050251256	pred	prediction	6	1161
#FF0000	2.04522613065327	pred	prediction	6	1162
#FF0000	2.07035175879397	pred	prediction	6	1163
#FF0000	2.09547738693467	pred	prediction	6	1164
#FF0000	2.12060301507538	pred	prediction	6	1165
#FF0000	2.14572864321608	pred	prediction	6	1166
#FF0000	2.17085427135678	pred	prediction	6	1167
#FF0000	2.19597989949749	pred	prediction	6	1168
#FF0000	2.22110552763819	pred	prediction	6	1169
#FF0000	2.24623115577889	pred	prediction	6	1170
#FF0000	2.2713567839196	pred	prediction	6	1171
#FF0000	2.2964824120603	pred	prediction	6	1172
#FF0000	2.32160804020101	pred	prediction	6	1173
#FF0000	2.34673366834171	pred	prediction	6	1174
#FF0000	2.37185929648241	pred	prediction	6	1175
#FF0000	2.39698492462312	pred	prediction	6	1176
#FF0000	2.42211055276382	pred	prediction	6	1177
#FF0000	2.44723618090452	pred	prediction	6	1178
#FF0000	2.47236180904523	pred	prediction	6	1179
#FF0000	2.49748743718593	pred	prediction	6	1180
#FF0000	2.52261306532663	pred	prediction	6	1181
#FF0000	2.54773869346734	pred	prediction	6	1182
#FF0000	2.57286432160804	pred	prediction	6	1183
#FF0000	2.59798994974874	pred	prediction	6	1184
#FF0000	2.62311557788945	pred	prediction	6	1185
#FF0000	2.64824120603015	pred	prediction	6	1186
#FF0000	2.67336683417085	pred	prediction	6	1187
#FF0000	2.69849246231156	pred	prediction	6	1188
#FF0000	2.72361809045226	pred	prediction	6	1189
#FF0000	2.74874371859296	pred	prediction	6	1190
#FF0000	2.77386934673367	pred	prediction	6	1191
#FF0000	2.79899497487437	pred	prediction	6	1192
#FF0000	2.82412060301508	pred	prediction	6	1193
#FF0000	2.84924623115578	pred	prediction	6	1194
#FF0000	2.87437185929648	pred	prediction	6	1195
#FF0000	2.89949748743719	pred	prediction	6	1196
#FF0000	2.92462311557789	pred	prediction	6	1197
#FF0000	2.94974874371859	pred	prediction	6	1198
#FF0000	2.9748743718593	pred	prediction	6	1199
#FF0000	3	pred	prediction	6	1200
#FF0000	-2	pred	prediction	7	1201
#FF0000	-1.9748743718593	pred	prediction	7	1202
#FF0000	-1.94974874371859	pred	prediction	7	1203
#FF0000	-1.92462311557789	pred	prediction	7	1204
#FF0000	-1.89949748743719	pred	prediction	7	1205
#FF0000	-1.87437185929648	pred	prediction	7	1206
#FF0000	-1.84924623115578	pred	prediction	7	1207
#FF0000	-1.82412060301508	pred	prediction	7	1208
#FF0000	-1.79899497487437	pred	prediction	7	1209
#FF0000	-1.77386934673367	pred	prediction	7	1210
#FF0000	-1.74874371859296	pred	prediction	7	1211
#FF0000	-1.72361809045226	pred	prediction	7	1212
#FF0000	-1.69849246231156	pred	prediction	7	1213
#FF0000	-1.67336683417085	pred	prediction	7	1214
#FF0000	-1.64824120603015	pred	prediction	7	1215
#FF0000	-1.62311557788945	pred	prediction	7	1216
#FF0000	-1.59798994974874	pred	prediction	7	1217
#FF0000	-1.57286432160804	pred	prediction	7	1218
#FF0000	-1.54773869346734	pred	prediction	7	1219
#FF0000	-1.52261306532663	pred	prediction	7	1220
#FF0000	-1.49748743718593	pred	prediction	7	1221
#FF0000	-1.47236180904523	pred	prediction	7	1222
#FF0000	-1.44723618090452	pred	prediction	7	1223
#FF0000	-1.42211055276382	pred	prediction	7	1224
#FF0000	-1.39698492462312	pred	prediction	7	1225
#FF0000	-1.37185929648241	pred	prediction	7	1226
#FF0000	-1.34673366834171	pred	prediction	7	1227
#FF0000	-1.32160804020101	pred	prediction	7	1228
#FF0000	-1.2964824120603	pred	prediction	7	1229
#FF0000	-1.2713567839196	pred	prediction	7	1230
#FF0000	-1.24623115577889	pred	prediction	7	1231
#FF0000	-1.22110552763819	pred	prediction	7	1232
#FF0000	-1.19597989949749	pred	prediction	7	1233
#FF0000	-1.17085427135678	pred	prediction	7	1234
#FF0000	-1.14572864321608	pred	prediction	7	1235
#FF0000	-1.12060301507538	pred	prediction	7	1236
#FF0000	-1.09547738693467	pred	prediction	7	1237
#FF0000	-1.07035175879397	pred	prediction	7	1238
#FF0000	-1.04522613065327	pred	prediction	7	1239
#FF0000	-1.02010050251256	pred	prediction	7	1240
#FF0000	-0.994974874371859	pred	prediction	7	1241
#FF0000	-0.969849246231156	pred	prediction	7	1242
#FF0000	-0.944723618090452	pred	prediction	7	1243
#FF0000	-0.919597989949749	pred	prediction	7	1244
#FF0000	-0.894472361809045	pred	prediction	7	1245
#FF0000	-0.869346733668342	pred	prediction	7	1246
#FF0000	-0.844221105527638	pred	prediction	7	1247
#FF0000	-0.819095477386935	pred	prediction	7	1248
#FF0000	-0.793969849246231	pred	prediction	7	1249
#FF0000	-0.768844221105528	pred	prediction	7	1250
#FF0000	-0.743718592964824	pred	prediction	7	1251
#FF0000	-0.71859296482412	pred	prediction	7	1252
#FF0000	-0.693467336683417	pred	prediction	7	1253
#FF0000	-0.668341708542713	pred	prediction	7	1254
#FF0000	-0.64321608040201	pred	prediction	7	1255
#FF0000	-0.618090452261306	pred	prediction	7	1256
#FF0000	-0.592964824120603	pred	prediction	7	1257
#FF0000	-0.567839195979899	pred	prediction	7	1258
#FF0000	-0.542713567839196	pred	prediction	7	1259
#FF0000	-0.517587939698492	pred	prediction	7	1260
#FF0000	-0.492462311557789	pred	prediction	7	1261
#FF0000	-0.467336683417085	pred	prediction	7	1262
#FF0000	-0.442211055276382	pred	prediction	7	1263
#FF0000	-0.417085427135678	pred	prediction	7	1264
#FF0000	-0.391959798994975	pred	prediction	7	1265
#FF0000	-0.366834170854271	pred	prediction	7	1266
#FF0000	-0.341708542713568	pred	prediction	7	1267
#FF0000	-0.316582914572864	pred	prediction	7	1268
#FF0000	-0.291457286432161	pred	prediction	7	1269
#FF0000	-0.266331658291457	pred	prediction	7	1270
#FF0000	-0.241206030150754	pred	prediction	7	1271
#FF0000	-0.21608040201005	pred	prediction	7	1272
#FF0000	-0.190954773869347	pred	prediction	7	1273
#FF0000	-0.165829145728643	pred	prediction	7	1274
#FF0000	-0.14070351758794	pred	prediction	7	1275
#FF0000	-0.115577889447236	pred	prediction	7	1276
#FF0000	-0.0904522613065326	pred	prediction	7	1277
#FF0000	-0.0653266331658291	pred	prediction	7	1278
#FF0000	-0.0402010050251256	pred	prediction	7	1279
#FF0000	-0.0150753768844221	pred	prediction	7	1280
#FF0000	0.0100502512562817	pred	prediction	7	1281
#FF0000	0.0351758793969852	pred	prediction	7	1282
#FF0000	0.0603015075376887	pred	prediction	7	1283
#FF0000	0.0854271356783922	pred	prediction	7	1284
#FF0000	0.110552763819096	pred	prediction	7	1285
#FF0000	0.135678391959799	pred	prediction	7	1286
#FF0000	0.160804020100503	pred	prediction	7	1287
#FF0000	0.185929648241206	pred	prediction	7	1288
#FF0000	0.21105527638191	pred	prediction	7	1289
#FF0000	0.236180904522613	pred	prediction	7	1290
#FF0000	0.261306532663317	pred	prediction	7	1291
#FF0000	0.28643216080402	pred	prediction	7	1292
#FF0000	0.311557788944724	pred	prediction	7	1293
#FF0000	0.336683417085427	pred	prediction	7	1294
#FF0000	0.361809045226131	pred	prediction	7	1295
#FF0000	0.386934673366834	pred	prediction	7	1296
#FF0000	0.412060301507538	pred	prediction	7	1297
#FF0000	0.437185929648241	pred	prediction	7	1298
#FF0000	0.462311557788945	pred	prediction	7	1299
#FF0000	0.487437185929648	pred	prediction	7	1300
#FF0000	0.512562814070352	pred	prediction	7	1301
#FF0000	0.537688442211055	pred	prediction	7	1302
#FF0000	0.562814070351759	pred	prediction	7	1303
#FF0000	0.587939698492463	pred	prediction	7	1304
#FF0000	0.613065326633166	pred	prediction	7	1305
#FF0000	0.63819095477387	pred	prediction	7	1306
#FF0000	0.663316582914573	pred	prediction	7	1307
#FF0000	0.688442211055277	pred	prediction	7	1308
#FF0000	0.71356783919598	pred	prediction	7	1309
#FF0000	0.738693467336684	pred	prediction	7	1310
#FF0000	0.763819095477387	pred	prediction	7	1311
#FF0000	0.788944723618091	pred	prediction	7	1312
#FF0000	0.814070351758794	pred	prediction	7	1313
#FF0000	0.839195979899498	pred	prediction	7	1314
#FF0000	0.864321608040201	pred	prediction	7	1315
#FF0000	0.889447236180905	pred	prediction	7	1316
#FF0000	0.914572864321608	pred	prediction	7	1317
#FF0000	0.939698492462312	pred	prediction	7	1318
#FF0000	0.964824120603015	pred	prediction	7	1319
#FF0000	0.989949748743719	pred	prediction	7	1320
#FF0000	1.01507537688442	pred	prediction	7	1321
#FF0000	1.04020100502513	pred	prediction	7	1322
#FF0000	1.06532663316583	pred	prediction	7	1323
#FF0000	1.09045226130653	pred	prediction	7	1324
#FF0000	1.11557788944724	pred	prediction	7	1325
#FF0000	1.14070351758794	pred	prediction	7	1326
#FF0000	1.16582914572864	pred	prediction	7	1327
#FF0000	1.19095477386935	pred	prediction	7	1328
#FF0000	1.21608040201005	pred	prediction	7	1329
#FF0000	1.24120603015075	pred	prediction	7	1330
#FF0000	1.26633165829146	pred	prediction	7	1331
#FF0000	1.29145728643216	pred	prediction	7	1332
#FF0000	1.31658291457286	pred	prediction	7	1333
#FF0000	1.34170854271357	pred	prediction	7	1334
#FF0000	1.36683417085427	pred	prediction	7	1335
#FF0000	1.39195979899498	pred	prediction	7	1336
#FF0000	1.41708542713568	pred	prediction	7	1337
#FF0000	1.44221105527638	pred	prediction	7	1338
#FF0000	1.46733668341709	pred	prediction	7	1339
#FF0000	1.49246231155779	pred	prediction	7	1340
#FF0000	1.51758793969849	pred	prediction	7	1341
#FF0000	1.5427135678392	pred	prediction	7	1342
#FF0000	1.5678391959799	pred	prediction	7	1343
#FF0000	1.5929648241206	pred	prediction	7	1344
#FF0000	1.61809045226131	pred	prediction	7	1345
#FF0000	1.64321608040201	pred	prediction	7	1346
#FF0000	1.66834170854271	pred	prediction	7	1347
#FF0000	1.69346733668342	pred	prediction	7	1348
#FF0000	1.71859296482412	pred	prediction	7	1349
#FF0000	1.74371859296482	pred	prediction	7	1350
#FF0000	1.76884422110553	pred	prediction	7	1351
#FF0000	1.79396984924623	pred	prediction	7	1352
#FF0000	1.81909547738693	pred	prediction	7	1353
#FF0000	1.84422110552764	pred	prediction	7	1354
#FF0000	1.86934673366834	pred	prediction	7	1355
#FF0000	1.89447236180905	pred	prediction	7	1356
#FF0000	1.91959798994975	pred	prediction	7	1357
#FF0000	1.94472361809045	pred	prediction	7	1358
#FF0000	1.96984924623116	pred	prediction	7	1359
#FF0000	1.99497487437186	pred	prediction	7	1360
#FF0000	2.02010050251256	pred	prediction	7	1361
#FF0000	2.04522613065327	pred	prediction	7	1362
#FF0000	2.07035175879397	pred	prediction	7	1363
#FF0000	2.09547738693467	pred	prediction	7	1364
#FF0000	2.12060301507538	pred	prediction	7	1365
#FF0000	2.14572864321608	pred	prediction	7	1366
#FF0000	2.17085427135678	pred	prediction	7	1367
#FF0000	2.19597989949749	pred	prediction	7	1368
#FF0000	2.22110552763819	pred	prediction	7	1369
#FF0000	2.24623115577889	pred	prediction	7	1370
#FF0000	2.2713567839196	pred	prediction	7	1371
#FF0000	2.2964824120603	pred	prediction	7	1372
#FF0000	2.32160804020101	pred	prediction	7	1373
#FF0000	2.34673366834171	pred	prediction	7	1374
#FF0000	2.37185929648241	pred	prediction	7	1375
#FF0000	2.39698492462312	pred	prediction	7	1376
#FF0000	2.42211055276382	pred	prediction	7	1377
#FF0000	2.44723618090452	pred	prediction	7	1378
#FF0000	2.47236180904523	pred	prediction	7	1379
#FF0000	2.49748743718593	pred	prediction	7	1380
#FF0000	2.52261306532663	pred	prediction	7	1381
#FF0000	2.54773869346734	pred	prediction	7	1382
#FF0000	2.57286432160804	pred	prediction	7	1383
#FF0000	2.59798994974874	pred	prediction	7	1384
#FF0000	2.62311557788945	pred	prediction	7	1385
#FF0000	2.64824120603015	pred	prediction	7	1386
#FF0000	2.67336683417085	pred	prediction	7	1387
#FF0000	2.69849246231156	pred	prediction	7	1388
#FF0000	2.72361809045226	pred	prediction	7	1389
#FF0000	2.74874371859296	pred	prediction	7	1390
#FF0000	2.77386934673367	pred	prediction	7	1391
#FF0000	2.79899497487437	pred	prediction	7	1392
#FF0000	2.82412060301508	pred	prediction	7	1393
#FF0000	2.84924623115578	pred	prediction	7	1394
#FF0000	2.87437185929648	pred	prediction	7	1395
#FF0000	2.89949748743719	pred	prediction	7	1396
#FF0000	2.92462311557789	pred	prediction	7	1397
#FF0000	2.94974874371859	pred	prediction	7	1398
#FF0000	2.9748743718593	pred	prediction	7	1399
#FF0000	3	pred	prediction	7	1400
#FF0000	-2	pred	prediction	8	1401
#FF0000	-1.9748743718593	pred	prediction	8	1402
#FF0000	-1.94974874371859	pred	prediction	8	1403
#FF0000	-1.92462311557789	pred	prediction	8	1404
#FF0000	-1.89949748743719	pred	prediction	8	1405
#FF0000	-1.87437185929648	pred	prediction	8	1406
#FF0000	-1.84924623115578	pred	prediction	8	1407
#FF0000	-1.82412060301508	pred	prediction	8	1408
#FF0000	-1.79899497487437	pred	prediction	8	1409
#FF0000	-1.77386934673367	pred	prediction	8	1410
#FF0000	-1.74874371859296	pred	prediction	8	1411
#FF0000	-1.72361809045226	pred	prediction	8	1412
#FF0000	-1.69849246231156	pred	prediction	8	1413
#FF0000	-1.67336683417085	pred	prediction	8	1414
#FF0000	-1.64824120603015	pred	prediction	8	1415
#FF0000	-1.62311557788945	pred	prediction	8	1416
#FF0000	-1.59798994974874	pred	prediction	8	1417
#FF0000	-1.57286432160804	pred	prediction	8	1418
#FF0000	-1.54773869346734	pred	prediction	8	1419
#FF0000	-1.52261306532663	pred	prediction	8	1420
#FF0000	-1.49748743718593	pred	prediction	8	1421
#FF0000	-1.47236180904523	pred	prediction	8	1422
#FF0000	-1.44723618090452	pred	prediction	8	1423
#FF0000	-1.42211055276382	pred	prediction	8	1424
#FF0000	-1.39698492462312	pred	prediction	8	1425
#FF0000	-1.37185929648241	pred	prediction	8	1426
#FF0000	-1.34673366834171	pred	prediction	8	1427
#FF0000	-1.32160804020101	pred	prediction	8	1428
#FF0000	-1.2964824120603	pred	prediction	8	1429
#FF0000	-1.2713567839196	pred	prediction	8	1430
#FF0000	-1.24623115577889	pred	prediction	8	1431
#FF0000	-1.22110552763819	pred	prediction	8	1432
#FF0000	-1.19597989949749	pred	prediction	8	1433
#FF0000	-1.17085427135678	pred	prediction	8	1434
#FF0000	-1.14572864321608	pred	prediction	8	1435
#FF0000	-1.12060301507538	pred	prediction	8	1436
#FF0000	-1.09547738693467	pred	prediction	8	1437
#FF0000	-1.07035175879397	pred	prediction	8	1438
#FF0000	-1.04522613065327	pred	prediction	8	1439
#FF0000	-1.02010050251256	pred	prediction	8	1440
#FF0000	-0.994974874371859	pred	prediction	8	1441
#FF0000	-0.969849246231156	pred	prediction	8	1442
#FF0000	-0.944723618090452	pred	prediction	8	1443
#FF0000	-0.919597989949749	pred	prediction	8	1444
#FF0000	-0.894472361809045	pred	prediction	8	1445
#FF0000	-0.869346733668342	pred	prediction	8	1446
#FF0000	-0.844221105527638	pred	prediction	8	1447
#FF0000	-0.819095477386935	pred	prediction	8	1448
#FF0000	-0.793969849246231	pred	prediction	8	1449
#FF0000	-0.768844221105528	pred	prediction	8	1450
#FF0000	-0.743718592964824	pred	prediction	8	1451
#FF0000	-0.71859296482412	pred	prediction	8	1452
#FF0000	-0.693467336683417	pred	prediction	8	1453
#FF0000	-0.668341708542713	pred	prediction	8	1454
#FF0000	-0.64321608040201	pred	prediction	8	1455
#FF0000	-0.618090452261306	pred	prediction	8	1456
#FF0000	-0.592964824120603	pred	prediction	8	1457
#FF0000	-0.567839195979899	pred	prediction	8	1458
#FF0000	-0.542713567839196	pred	prediction	8	1459
#FF0000	-0.517587939698492	pred	prediction	8	1460
#FF0000	-0.492462311557789	pred	prediction	8	1461
#FF0000	-0.467336683417085	pred	prediction	8	1462
#FF0000	-0.442211055276382	pred	prediction	8	1463
#FF0000	-0.417085427135678	pred	prediction	8	1464
#FF0000	-0.391959798994975	pred	prediction	8	1465
#FF0000	-0.366834170854271	pred	prediction	8	1466
#FF0000	-0.341708542713568	pred	prediction	8	1467
#FF0000	-0.316582914572864	pred	prediction	8	1468
#FF0000	-0.291457286432161	pred	prediction	8	1469
#FF0000	-0.266331658291457	pred	prediction	8	1470
#FF0000	-0.241206030150754	pred	prediction	8	1471
#FF0000	-0.21608040201005	pred	prediction	8	1472
#FF0000	-0.190954773869347	pred	prediction	8	1473
#FF0000	-0.165829145728643	pred	prediction	8	1474
#FF0000	-0.14070351758794	pred	prediction	8	1475
#FF0000	-0.115577889447236	pred	prediction	8	1476
#FF0000	-0.0904522613065326	pred	prediction	8	1477
#FF0000	-0.0653266331658291	pred	prediction	8	1478
#FF0000	-0.0402010050251256	pred	prediction	8	1479
#FF0000	-0.0150753768844221	pred	prediction	8	1480
#FF0000	0.0100502512562817	pred	prediction	8	1481
#FF0000	0.0351758793969852	pred	prediction	8	1482
#FF0000	0.0603015075376887	pred	prediction	8	1483
#FF0000	0.0854271356783922	pred	prediction	8	1484
#FF0000	0.110552763819096	pred	prediction	8	1485
#FF0000	0.135678391959799	pred	prediction	8	1486
#FF0000	0.160804020100503	pred	prediction	8	1487
#FF0000	0.185929648241206	pred	prediction	8	1488
#FF0000	0.21105527638191	pred	prediction	8	1489
#FF0000	0.236180904522613	pred	prediction	8	1490
#FF0000	0.261306532663317	pred	prediction	8	1491
#FF0000	0.28643216080402	pred	prediction	8	1492
#FF0000	0.311557788944724	pred	prediction	8	1493
#FF0000	0.336683417085427	pred	prediction	8	1494
#FF0000	0.361809045226131	pred	prediction	8	1495
#FF0000	0.386934673366834	pred	prediction	8	1496
#FF0000	0.412060301507538	pred	prediction	8	1497
#FF0000	0.437185929648241	pred	prediction	8	1498
#FF0000	0.462311557788945	pred	prediction	8	1499
#FF0000	0.487437185929648	pred	prediction	8	1500
#FF0000	0.512562814070352	pred	prediction	8	1501
#FF0000	0.537688442211055	pred	prediction	8	1502
#FF0000	0.562814070351759	pred	prediction	8	1503
#FF0000	0.587939698492463	pred	prediction	8	1504
#FF0000	0.613065326633166	pred	prediction	8	1505
#FF0000	0.63819095477387	pred	prediction	8	1506
#FF0000	0.663316582914573	pred	prediction	8	1507
#FF0000	0.688442211055277	pred	prediction	8	1508
#FF0000	0.71356783919598	pred	prediction	8	1509
#FF0000	0.738693467336684	pred	prediction	8	1510
#FF0000	0.763819095477387	pred	prediction	8	1511
#FF0000	0.788944723618091	pred	prediction	8	1512
#FF0000	0.814070351758794	pred	prediction	8	1513
#FF0000	0.839195979899498	pred	prediction	8	1514
#FF0000	0.864321608040201	pred	prediction	8	1515
#FF0000	0.889447236180905	pred	prediction	8	1516
#FF0000	0.914572864321608	pred	prediction	8	1517
#FF0000	0.939698492462312	pred	prediction	8	1518
#FF0000	0.964824120603015	pred	prediction	8	1519
#FF0000	0.989949748743719	pred	prediction	8	1520
#FF0000	1.01507537688442	pred	prediction	8	1521
#FF0000	1.04020100502513	pred	prediction	8	1522
#FF0000	1.06532663316583	pred	prediction	8	1523
#FF0000	1.09045226130653	pred	prediction	8	1524
#FF0000	1.11557788944724	pred	prediction	8	1525
#FF0000	1.14070351758794	pred	prediction	8	1526
#FF0000	1.16582914572864	pred	prediction	8	1527
#FF0000	1.19095477386935	pred	prediction	8	1528
#FF0000	1.21608040201005	pred	prediction	8	1529
#FF0000	1.24120603015075	pred	prediction	8	1530
#FF0000	1.26633165829146	pred	prediction	8	1531
#FF0000	1.29145728643216	pred	prediction	8	1532
#FF0000	1.31658291457286	pred	prediction	8	1533
#FF0000	1.34170854271357	pred	prediction	8	1534
#FF0000	1.36683417085427	pred	prediction	8	1535
#FF0000	1.39195979899498	pred	prediction	8	1536
#FF0000	1.41708542713568	pred	prediction	8	1537
#FF0000	1.44221105527638	pred	prediction	8	1538
#FF0000	1.46733668341709	pred	prediction	8	1539
#FF0000	1.49246231155779	pred	prediction	8	1540
#FF0000	1.51758793969849	pred	prediction	8	1541
#FF0000	1.5427135678392	pred	prediction	8	1542
#FF0000	1.5678391959799	pred	prediction	8	1543
#FF0000	1.5929648241206	pred	prediction	8	1544
#FF0000	1.61809045226131	pred	prediction	8	1545
#FF0000	1.64321608040201	pred	prediction	8	1546
#FF0000	1.66834170854271	pred	prediction	8	1547
#FF0000	1.69346733668342	pred	prediction	8	1548
#FF0000	1.71859296482412	pred	prediction	8	1549
#FF0000	1.74371859296482	pred	prediction	8	1550
#FF0000	1.76884422110553	pred	prediction	8	1551
#FF0000	1.79396984924623	pred	prediction	8	1552
#FF0000	1.81909547738693	pred	prediction	8	1553
#FF0000	1.84422110552764	pred	prediction	8	1554
#FF0000	1.86934673366834	pred	prediction	8	1555
#FF0000	1.89447236180905	pred	prediction	8	1556
#FF0000	1.91959798994975	pred	prediction	8	1557
#FF0000	1.94472361809045	pred	prediction	8	1558
#FF0000	1.96984924623116	pred	prediction	8	1559
#FF0000	1.99497487437186	pred	prediction	8	1560
#FF0000	2.02010050251256	pred	prediction	8	1561
#FF0000	2.04522613065327	pred	prediction	8	1562
#FF0000	2.07035175879397	pred	prediction	8	1563
#FF0000	2.09547738693467	pred	prediction	8	1564
#FF0000	2.12060301507538	pred	prediction	8	1565
#FF0000	2.14572864321608	pred	prediction	8	1566
#FF0000	2.17085427135678	pred	prediction	8	1567
#FF0000	2.19597989949749	pred	prediction	8	1568
#FF0000	2.22110552763819	pred	prediction	8	1569
#FF0000	2.24623115577889	pred	prediction	8	1570
#FF0000	2.2713567839196	pred	prediction	8	1571
#FF0000	2.2964824120603	pred	prediction	8	1572
#FF0000	2.32160804020101	pred	prediction	8	1573
#FF0000	2.34673366834171	pred	prediction	8	1574
#FF0000	2.37185929648241	pred	prediction	8	1575
#FF0000	2.39698492462312	pred	prediction	8	1576
#FF0000	2.42211055276382	pred	prediction	8	1577
#FF0000	2.44723618090452	pred	prediction	8	1578
#FF0000	2.47236180904523	pred	prediction	8	1579
#FF0000	2.49748743718593	pred	prediction	8	1580
#FF0000	2.52261306532663	pred	prediction	8	1581
#FF0000	2.54773869346734	pred	prediction	8	1582
#FF0000	2.57286432160804	pred	prediction	8	1583
#FF0000	2.59798994974874	pred	prediction	8	1584
#FF0000	2.62311557788945	pred	prediction	8	1585
#FF0000	2.64824120603015	pred	prediction	8	1586
#FF0000	2.67336683417085	pred	prediction	8	1587
#FF0000	2.69849246231156	pred	prediction	8	1588
#FF0000	2.72361809045226	pred	prediction	8	1589
#FF0000	2.74874371859296	pred	prediction	8	1590
#FF0000	2.77386934673367	pred	prediction	8	1591
#FF0000	2.79899497487437	pred	prediction	8	1592
#FF0000	2.82412060301508	pred	prediction	8	1593
#FF0000	2.84924623115578	pred	prediction	8	1594
#FF0000	2.87437185929648	pred	prediction	8	1595
#FF0000	2.89949748743719	pred	prediction	8	1596
#FF0000	2.92462311557789	pred	prediction	8	1597
#FF0000	2.94974874371859	pred	prediction	8	1598
#FF0000	2.9748743718593	pred	prediction	8	1599
#FF0000	3	pred	prediction	8	1600
